区市町名,町丁目名,地盤分類,建物倒壊危険度ランク,火災危険度ランク,総合危険度ランク,緯度,経度,最寄駅,路線
台東区,千束１丁目,沖積低地3,4,3,3,35.718632,139.791336,浅草<br>入谷,つくばエクスプレス線<br>東京メトロ日比谷線
台東区,千束２丁目,沖積低地3,5,4,3,35.721008,139.790268,入谷,東京メトロ日比谷線
台東区,千束３丁目,沖積低地4,5,4,3,35.721893,139.792404,入谷,東京メトロ日比谷線
台東区,千束４丁目,沖積低地4,5,4,3,35.724094,139.795563,三ノ輪,東京メトロ日比谷線
台東区,台東１丁目,沖積低地2,3,2,2,35.701458,139.778198,秋葉原<br>秋葉原<br>秋葉原<br>秋葉原<br>秋葉原<br>仲御徒町<br>末広町,東京メトロ日比谷線<br>つくばエクスプレス線<br>JR総武線<br>JR山手線<br>JR京浜東北線<br>東京メトロ日比谷線<br>東京メトロ銀座線
台東区,台東２丁目,沖積低地2,3,2,2,35.703251,139.778442,仲御徒町<br>新御徒町<br>新御徒町<br>御徒町<br>御徒町,東京メトロ日比谷線<br>都営大江戸線<br>つくばエクスプレス線<br>JR京浜東北線<br>JR山手線
台東区,台東３丁目,沖積低地2,5,4,4,35.704838,139.778732,仲御徒町<br>新御徒町<br>新御徒町<br>御徒町<br>御徒町,東京メトロ日比谷線<br>つくばエクスプレス線<br>都営大江戸線<br>JR京浜東北線<br>JR山手線
台東区,台東４丁目,沖積低地2,3,2,2,35.706596,139.779419,新御徒町<br>新御徒町<br>仲御徒町<br>御徒町<br>御徒町,つくばエクスプレス線<br>都営大江戸線<br>東京メトロ日比谷線<br>JR山手線<br>JR京浜東北線
台東区,鳥越１丁目,沖積低地2,5,4,4,35.702919,139.782959,新御徒町<br>新御徒町<br>浅草橋<br>浅草橋<br>蔵前<br>蔵前,つくばエクスプレス線<br>都営大江戸線<br>JR総武線<br>都営浅草線<br>都営大江戸線<br>都営浅草線
台東区,鳥越２丁目,沖積低地2,3,2,2,35.702442,139.786072,蔵前<br>蔵前<br>浅草橋<br>浅草橋<br>新御徒町<br>新御徒町,都営浅草線<br>都営大江戸線<br>都営浅草線<br>JR総武線<br>都営大江戸線<br>つくばエクスプレス線
台東区,西浅草１丁目,沖積低地2,3,2,1,35.71096,139.79007,田原町<br>浅草<br>浅草<br>稲荷町<br>浅草<br>浅草,東京メトロ銀座線<br>つくばエクスプレス線<br>都営浅草線<br>東京メトロ銀座線<br>東京メトロ銀座線<br>東武伊勢崎線
台東区,西浅草２丁目,沖積低地2,4,3,3,35.712971,139.789963,浅草<br>田原町<br>稲荷町<br>浅草<br>浅草<br>浅草,つくばエクスプレス線<br>東京メトロ銀座線<br>東京メトロ銀座線<br>東京メトロ銀座線<br>都営浅草線<br>東武伊勢崎線
台東区,西浅草３丁目,沖積低地2,3,3,2,35.716007,139.790863,浅草<br>田原町<br>入谷,つくばエクスプレス線<br>東京メトロ銀座線<br>東京メトロ日比谷線
台東区,日本堤１丁目,沖積低地4,5,5,4,35.725853,139.798584,南千住<br>三ノ輪,つくばエクスプレス線<br>東京メトロ日比谷線
台東区,日本堤２丁目,沖積低地4,5,5,4,35.727741,139.796997,三ノ輪<br>南千住<br>南千住<br>三ノ輪橋<br>南千住,東京メトロ日比谷線<br>つくばエクスプレス線<br>東京メトロ日比谷線<br>都電荒川線<br>JR常磐線快速
台東区,根岸１丁目,沖積低地2,3,2,3,35.721615,139.779144,鶯谷<br>鶯谷<br>入谷,JR山手線<br>JR京浜東北線<br>東京メトロ日比谷線
台東区,根岸２丁目,沖積低地2,3,2,2,35.724884,139.775818,鶯谷<br>鶯谷<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里,JR山手線<br>JR京浜東北線<br>JR京浜東北線<br>JR常磐線快速<br>JR上野東京ライン<br>京成本線<br>JR山手線<br>日暮里・舎人ライナー
台東区,根岸３丁目,沖積低地2,3,3,3,35.72274,139.781204,鶯谷<br>鶯谷<br>入谷,JR山手線<br>JR京浜東北線<br>東京メトロ日比谷線
台東区,根岸４丁目,沖積低地3,4,5,5,35.725544,139.784134,入谷<br>鶯谷<br>鶯谷<br>三ノ輪,東京メトロ日比谷線<br>JR京浜東北線<br>JR山手線<br>東京メトロ日比谷線
台東区,根岸５丁目,沖積低地3,4,3,3,35.727547,139.787537,三ノ輪<br>三ノ輪橋<br>荒川一中前,東京メトロ日比谷線<br>都電荒川線<br>都電荒川線
台東区,橋場１丁目,沖積低地4,5,4,3,35.724274,139.806992,,
台東区,橋場２丁目,沖積低地4,5,4,4,35.727028,139.807175,,
台東区,花川戸１丁目,沖積低地4,3,2,2,35.712193,139.799423,浅草<br>浅草<br>浅草<br>本所吾妻橋<br>浅草,東武伊勢崎線<br>東京メトロ銀座線<br>都営浅草線<br>都営浅草線<br>つくばエクスプレス線
台東区,花川戸２丁目,沖積低地4,4,3,3,35.714386,139.800552,浅草<br>浅草<br>浅草<br>浅草<br>本所吾妻橋,東武伊勢崎線<br>東京メトロ銀座線<br>都営浅草線<br>つくばエクスプレス線<br>都営浅草線
台東区,東浅草１丁目,沖積低地4,4,3,3,35.721165,139.800797,,
台東区,東浅草２丁目,沖積低地4,5,4,3,35.724598,139.799332,,
台東区,東上野１丁目,沖積低地2,3,2,2,35.708012,139.779144,新御徒町<br>新御徒町<br>仲御徒町<br>御徒町<br>御徒町,都営大江戸線<br>つくばエクスプレス線<br>東京メトロ日比谷線<br>JR京浜東北線<br>JR山手線
台東区,東上野２丁目,沖積低地2,3,2,2,35.709805,139.778564,上野<br>上野<br>稲荷町<br>仲御徒町,東京メトロ日比谷線<br>東京メトロ銀座線<br>東京メトロ銀座線<br>東京メトロ日比谷線
台東区,東上野３丁目,沖積低地2,5,3,3,35.710777,139.780182,稲荷町<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>新御徒町<br>新御徒町,東京メトロ銀座線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>JR山手線<br>北陸新幹線<br>上越新幹線<br>JR常磐線快速<br>JR上野東京ライン<br>JR高崎線<br>東北新幹線<br>JR京浜東北線<br>JR宇都宮線<br>つくばエクスプレス線<br>都営大江戸線
台東区,東上野４丁目,沖積低地2,3,1,2,35.713974,139.780441,上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>稲荷町<br>上野<br>上野<br>京成上野,JR高崎線<br>JR京浜東北線<br>東北新幹線<br>JR山手線<br>北陸新幹線<br>上越新幹線<br>JR宇都宮線<br>JR上野東京ライン<br>JR常磐線快速<br>東京メトロ銀座線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>京成本線
台東区,東上野５丁目,沖積低地2,3,2,2,35.713482,139.782059,稲荷町<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>新御徒町<br>新御徒町,東京メトロ銀座線<br>JR高崎線<br>JR京浜東北線<br>JR山手線<br>北陸新幹線<br>上越新幹線<br>東北新幹線<br>JR上野東京ライン<br>JR宇都宮線<br>JR常磐線快速<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>つくばエクスプレス線<br>都営大江戸線
台東区,東上野６丁目,沖積低地2,3,2,2,35.713306,139.784073,稲荷町<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>上野<br>新御徒町<br>新御徒町,東京メトロ銀座線<br>JR高崎線<br>東北新幹線<br>JR山手線<br>北陸新幹線<br>上越新幹線<br>JR常磐線快速<br>JR上野東京ライン<br>JR宇都宮線<br>JR京浜東北線<br>東京メトロ銀座線<br>東京メトロ日比谷線<br>都営大江戸線<br>つくばエクスプレス線
台東区,松が谷１丁目,沖積低地2,3,2,2,35.711571,139.786713,稲荷町<br>田原町<br>浅草,東京メトロ銀座線<br>東京メトロ銀座線<br>つくばエクスプレス線
台東区,松が谷２丁目,沖積低地2,4,3,3,35.713882,139.786621,稲荷町<br>浅草<br>田原町,東京メトロ銀座線<br>つくばエクスプレス線<br>東京メトロ銀座線
台東区,松が谷３丁目,沖積低地2,4,3,2,35.716057,139.787216,入谷<br>浅草<br>稲荷町,東京メトロ日比谷線<br>つくばエクスプレス線<br>東京メトロ銀座線
台東区,松が谷４丁目,沖積低地2,4,3,2,35.717987,139.78746,入谷<br>浅草,東京メトロ日比谷線<br>つくばエクスプレス線
台東区,三筋１丁目,沖積低地2,4,2,3,35.703663,139.785782,蔵前<br>蔵前<br>新御徒町<br>新御徒町<br>浅草橋<br>浅草橋,都営大江戸線<br>都営浅草線<br>つくばエクスプレス線<br>都営大江戸線<br>都営浅草線<br>JR総武線
台東区,三筋２丁目,沖積低地2,4,3,3,35.705498,139.786362,新御徒町<br>新御徒町<br>蔵前<br>蔵前<br>田原町,つくばエクスプレス線<br>都営大江戸線<br>都営浅草線<br>都営大江戸線<br>東京メトロ銀座線
台東区,三ノ輪１丁目,沖積低地4,4,3,3,35.728043,139.792679,三ノ輪<br>三ノ輪橋<br>荒川一中前,東京メトロ日比谷線<br>都電荒川線<br>都電荒川線
台東区,三ノ輪２丁目,沖積低地4,4,3,2,35.7295,139.793259,三ノ輪<br>三ノ輪橋<br>南千住,東京メトロ日比谷線<br>都電荒川線<br>つくばエクスプレス線
台東区,元浅草１丁目,沖積低地2,3,2,2,35.708111,139.783875,新御徒町<br>新御徒町<br>稲荷町<br>田原町,つくばエクスプレス線<br>都営大江戸線<br>東京メトロ銀座線<br>東京メトロ銀座線
台東区,元浅草２丁目,沖積低地2,4,2,2,35.710167,139.783844,稲荷町<br>新御徒町<br>新御徒町<br>上野<br>上野,東京メトロ銀座線<br>つくばエクスプレス線<br>都営大江戸線<br>東京メトロ日比谷線<br>東京メトロ銀座線
台東区,元浅草３丁目,沖積低地2,3,2,2,35.707676,139.786484,新御徒町<br>新御徒町<br>田原町<br>稲荷町,つくばエクスプレス線<br>都営大江戸線<br>東京メトロ銀座線<br>東京メトロ銀座線
台東区,元浅草４丁目,沖積低地2,4,3,2,35.709801,139.786591,田原町<br>稲荷町<br>新御徒町<br>新御徒町,東京メトロ銀座線<br>東京メトロ銀座線<br>都営大江戸線<br>つくばエクスプレス線
台東区,谷中１丁目,谷底低地2,2,2,3,35.720097,139.767273,根津<br>千駄木,東京メトロ千代田線<br>東京メトロ千代田線
台東区,谷中２丁目,谷底低地2,3,4,3,35.722279,139.764587,千駄木<br>根津<br>東大前,東京メトロ千代田線<br>東京メトロ千代田線<br>東京メトロ南北線
台東区,谷中３丁目,谷底低地2,4,4,4,35.726913,139.765411,千駄木<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>西日暮里<br>西日暮里<br>西日暮里<br>西日暮里,東京メトロ千代田線<br>京成本線<br>JR常磐線快速<br>JR上野東京ライン<br>JR山手線<br>日暮里・舎人ライナー<br>JR京浜東北線<br>日暮里・舎人ライナー<br>JR京浜東北線<br>JR山手線<br>東京メトロ千代田線
台東区,谷中４丁目,台地1,2,2,2,35.722645,139.767105,千駄木<br>根津<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里,東京メトロ千代田線<br>東京メトロ千代田線<br>JR上野東京ライン<br>JR常磐線快速<br>JR京浜東北線<br>京成本線<br>JR山手線<br>日暮里・舎人ライナー
台東区,谷中５丁目,台地1,2,2,3,35.72551,139.767303,千駄木<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>西日暮里<br>西日暮里<br>西日暮里<br>西日暮里,東京メトロ千代田線<br>京成本線<br>JR常磐線快速<br>JR上野東京ライン<br>JR京浜東北線<br>JR山手線<br>日暮里・舎人ライナー<br>日暮里・舎人ライナー<br>JR京浜東北線<br>JR山手線<br>東京メトロ千代田線
台東区,谷中６丁目,台地1,2,2,2,35.72213,139.769531,根津<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>千駄木,東京メトロ千代田線<br>JR上野東京ライン<br>JR常磐線快速<br>京成本線<br>JR京浜東北線<br>日暮里・舎人ライナー<br>JR山手線<br>東京メトロ千代田線
台東区,谷中７丁目,台地1,2,2,2,35.725193,139.771225,日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>日暮里<br>千駄木<br>鶯谷<br>鶯谷,JR京浜東北線<br>日暮里・舎人ライナー<br>JR山手線<br>JR常磐線快速<br>JR上野東京ライン<br>京成本線<br>東京メトロ千代田線<br>JR京浜東北線<br>JR山手線
台東区,柳橋１丁目,沖積低地2,3,2,2,35.696503,139.787827,浅草橋<br>浅草橋<br>両国<br>東日本橋,都営浅草線<br>JR総武線<br>JR総武線<br>都営浅草線
台東区,柳橋２丁目,沖積低地2,3,2,2,35.698719,139.789383,浅草橋<br>浅草橋<br>両国<br>蔵前<br>蔵前<br>両国,都営浅草線<br>JR総武線<br>JR総武線<br>都営浅草線<br>都営大江戸線<br>都営大江戸線
台東区,竜泉１丁目,沖積低地3,4,3,2,35.723499,139.789108,入谷<br>三ノ輪,東京メトロ日比谷線<br>東京メトロ日比谷線
台東区,竜泉２丁目,沖積低地4,3,2,2,35.726597,139.789902,三ノ輪<br>三ノ輪橋<br>荒川一中前,東京メトロ日比谷線<br>都電荒川線<br>都電荒川線
台東区,竜泉３丁目,沖積低地4,5,4,3,35.725433,139.792786,三ノ輪<br>三ノ輪橋,東京メトロ日比谷線<br>都電荒川線
墨田区,吾妻橋１丁目,沖積低地4,3,2,2,35.709682,139.8004,浅草<br>浅草<br>浅草<br>本所吾妻橋,東京メトロ銀座線<br>都営浅草線<br>東武伊勢崎線<br>都営浅草線
墨田区,吾妻橋２丁目,沖積低地4,3,2,2,35.709576,139.803177,本所吾妻橋<br>浅草<br>浅草<br>浅草<br>とうきょうスカイツリー,都営浅草線<br>東武伊勢崎線<br>東京メトロ銀座線<br>都営浅草線<br>東武伊勢崎線
墨田区,吾妻橋３丁目,沖積低地4,3,2,2,35.709316,139.805939,本所吾妻橋<br>とうきょうスカイツリー<br>押上<br>押上<br>押上<br>押上,都営浅草線<br>東武伊勢崎線<br>東京メトロ半蔵門線<br>都営浅草線<br>東武伊勢崎線<br>京成押上線
墨田区,石原１丁目,沖積低地4,4,3,3,35.700329,139.798523,両国<br>両国<br>蔵前<br>蔵前,都営大江戸線<br>JR総武線<br>都営大江戸線<br>都営浅草線
墨田区,石原２丁目,沖積低地4,4,3,3,35.700264,139.801498,両国,都営大江戸線
墨田区,石原３丁目,沖積低地4,4,2,3,35.700485,139.803772,両国,都営大江戸線
墨田区,石原４丁目,沖積低地4,4,2,2,35.700687,139.806671,錦糸町<br>錦糸町,JR総武線快速<br>JR総武線
墨田区,押上１丁目,沖積低地4,3,2,2,35.710777,139.813828,押上<br>押上<br>押上<br>押上<br>とうきょうスカイツリー,東武伊勢崎線<br>都営浅草線<br>東京メトロ半蔵門線<br>京成押上線<br>東武伊勢崎線
墨田区,押上２丁目,沖積低地4,4,4,4,35.713604,139.814453,押上<br>押上<br>押上<br>押上<br>曳舟<br>曳舟<br>とうきょうスカイツリー,都営浅草線<br>東武伊勢崎線<br>東京メトロ半蔵門線<br>京成押上線<br>東武亀戸線<br>東武伊勢崎線<br>東武伊勢崎線
墨田区,押上３丁目,沖積低地4,5,5,5,35.711903,139.819656,押上<br>押上<br>押上<br>押上<br>京成曳舟<br>小村井,東武伊勢崎線<br>都営浅草線<br>東京メトロ半蔵門線<br>京成押上線<br>京成押上線<br>東武亀戸線
墨田区,亀沢１丁目,沖積低地4,3,2,2,35.697292,139.798752,両国<br>両国,都営大江戸線<br>JR総武線
墨田区,亀沢２丁目,沖積低地4,3,2,2,35.697449,139.801422,両国<br>両国,都営大江戸線<br>JR総武線
墨田区,亀沢３丁目,沖積低地4,3,2,2,35.697594,139.803986,両国,都営大江戸線
墨田区,亀沢４丁目,沖積低地4,3,2,2,35.697742,139.8069,錦糸町<br>錦糸町<br>錦糸町,JR総武線<br>JR総武線快速<br>東京メトロ半蔵門線
墨田区,菊川１丁目,沖積低地4,4,2,3,35.689285,139.80159,菊川<br>森下<br>森下,都営新宿線<br>都営大江戸線<br>都営新宿線
墨田区,菊川２丁目,沖積低地4,4,3,3,35.688965,139.805115,菊川<br>森下<br>森下,都営新宿線<br>都営新宿線<br>都営大江戸線
墨田区,菊川３丁目,沖積低地4,3,2,2,35.688538,139.807755,菊川<br>住吉<br>住吉,都営新宿線<br>都営新宿線<br>東京メトロ半蔵門線
墨田区,京島１丁目,沖積低地4,4,3,3,35.717056,139.81958,京成曳舟<br>曳舟<br>曳舟,京成押上線<br>東武伊勢崎線<br>東武亀戸線
墨田区,京島２丁目,沖積低地4,5,5,5,35.713634,139.820343,京成曳舟<br>曳舟<br>曳舟<br>押上<br>押上<br>押上<br>押上,京成押上線<br>東武亀戸線<br>東武伊勢崎線<br>東京メトロ半蔵門線<br>京成押上線<br>東武伊勢崎線<br>都営浅草線
墨田区,京島３丁目,沖積低地4,5,5,5,35.714577,139.823669,京成曳舟<br>小村井<br>曳舟<br>曳舟,京成押上線<br>東武亀戸線<br>東武伊勢崎線<br>東武亀戸線
